,sentence,label_tec
11570,"FIN5 has obtained and used a customized version of PsExec, as well as use other tools such as pwdump, SDelete, and Windows Credential Editor.",T1588
11571,"DarkVishnya has obtained and used tools such as Impacket, Winexe, and PsExec.",T1588
11572,Night Dragon has obtained and used tools such as gsecdump.,T1588
11573,CostaRicto has obtained open source tools to use in their operations.,T1588
11574,Adversaries may leverage traffic mirroring in order to automate data exfiltration over compromised network infrastructure.,T1020
11575,Traffic mirroring is a native feature for some network devices and used for network analysis and may be configured to duplicate traffic and forward to one or more destinations for analysis by a network analyzer or other monitoring device.,T1020
11576,Adversaries may abuse traffic mirroring to mirror or redirect network traffic through other network infrastructure they control.,T1020
11577,Malicious modifications to network devices to enable traffic redirection may be possible through ROMMONkit or Patch System Image.,T1020
11578,"Adversaries may use traffic duplication in conjunction with Network Sniffing, Input Capture, or Adversary-in-the-Middle depending on the goals and objectives of the adversary.",T1020
11579,Adversaries may use traffic signaling to hide open ports or other malicious functionality used for persistence or command and control.,T1205
11580,"Traffic signaling involves the use of a magic value or sequence that must be sent to a system to trigger a special response, such as opening a closed port or executing a malicious task.",T1205
11581,This may take the form of sending a series of packets with certain characteristics before a port will be opened that the adversary can use for command and control.,T1205
11582,"Usually this series of packets consists of attempted connections to a predefined sequence of closed ports  Port Knocking, but can involve unusual flags, specific strings, or other unique characteristics.",T1205
11583,"After the sequence is completed, opening a port may be accomplished by the host-based firewall, but could also be implemented by custom software.",T1205
11584,"Adversaries may also communicate with an already open port, but the service listening on that port will only respond to commands or trigger other malicious functionality if passed the appropriate magic value.",T1205
11585,"On network devices, adversaries may use crafted packets to enable Network Device Authentication for standard services offered by the device such as telnet.",T1205
11586,"Such signaling may also be used to open a closed service port such as telnet, or to trigger module modification of malware implants on the device, adding, removing, or changing malicious capabilities.",T1205
11587,"To enable this traffic signaling on embedded devices, adversaries must first achieve and leverage Patch System Image due to the monolithic nature of the architecture.",T1205
11588,Adversaries may also use the Wake-on-LAN feature to turn on powered off systems.,T1205
11589,"Wake-on-LAN is a hardware feature that allows a powered down system to be powered on, or woken up, by sending a magic packet to it.",T1205
11590,"Once the system is powered on, it may become a target for lateral movement.",T1205
11591,"Chaos provides a reverse shell is triggered upon receipt of a packet with a special string, sent to any port.",T1205
11592,"Umbreon provides additional access using its backdoor Espeon, providing a reverse shell upon receipt of a special packet.",T1205
11593,"Winnti for Linux has used a passive listener, capable of identifying a specific magic value before executing tasking, as a secondary command and control  mechanism.",T1205
11594,SYNful Knock can be sent instructions via special packets to change its functionality.,T1205
11595,Code for new functionality can be included in these messages.,T1205
11596,Ryuk has used Wake-on-Lan to power on turned off systems for lateral movement.,T1205
11597,"Penquin will connect to C2 only after sniffing a ""magic packet"" value in TCP or UDP packets matching specific conditions.",T1205
11598,Kobalos is triggered by an incoming TCP connection to a legitimate service from a specific source port.,T1205
11599,"Umbreon provides additional access using its backdoor Espeon, providing a reverse shell upon receipt of a special packet",T1205
11600,"Adversaries may exfiltrate data by transferring the data, including backups of cloud environments, to another cloud account they control on the same service to avoid typical file transfers/downloads and network-based exfiltration detection.",T1537
11601,A defender who is monitoring for large transfers to outside the cloud environment through normal file transfers or over command and control channels may not be watching for data transfers to another account within the same cloud provider.,T1537
11602,Such transfers may utilize existing cloud provider APIs and the internal address space of the cloud provider to blend into normal traffic or avoid data transfers over external network interfaces.,T1537
11603,Incidents have been observed where adversaries have created backups of cloud instances and transferred them to separate accounts.,T1537
11604,Adversaries may alter data en route to storage or other systems in order to manipulate external outcomes or hide activity.,T1565
11605,"By manipulating transmitted data, adversaries may attempt to affect a business process, organizational understanding, and decision making.",T1565
11606,Manipulation may be possible over a network connection or between system processes where there is an opportunity deploy a tool that will intercept and change information.,T1565
11607,The type of modification and the impact it will have depends on the target transmission mechanism as well as the goals and objectives of the adversary.,T1565
11608,"LightNeuron is capable of modifying email content, headers, and attachments during transit.",T1565
11609,"Metamorfo has a function that can watch the contents of the system clipboard for valid bitcoin addresses, which it then overwrites with the attacker's address.",T1565
11610,Melcoz can monitor the clipboard for cryptocurrency addresses and change the intended address to one controlled by the adversary.,T1565
11611,APT38 has used DYEPACK to manipulate SWIFT messages en route to a printer.,T1565
11612,Adversaries may abuse Microsoft transport agents to establish persistent access to systems.,T1505
11613,"Microsoft Exchange transport agents can operate on email messages passing through the transport pipeline to perform various tasks such as filtering spam, filtering malicious attachments, journaling, or adding a corporate signature to the end of all outgoing emails.",T1505
11614,Transport agents can be written by application developers and then compiled to .NET assemblies that are subsequently registered with the Exchange server.,T1505
11615,Transport agents will be invoked during a specified stage of email processing and carry out developer defined tasks.,T1505
11616,Adversaries may register a malicious transport agent to provide a persistence mechanism in Exchange Server that can be triggered by adversary-specified email events.,T1505
11617,"Though a malicious transport agent may be invoked for all emails passing through the Exchange transport pipeline, the agent can be configured to only carry out specific tasks in response to adversary defined criteria.",T1505
11618,"For example, the transport agent may only carry out an action like copying in-transit attachments and saving them for later exfiltration if the recipient email address matches an entry on a list provided by the adversary.",T1505
11619,LightNeuron has used a malicious Microsoft Exchange transport agent for persistence.,T1505
11620,Adversaries may establish persistence by executing malicious content triggered by an interrupt signal.,T1546
11621,The trap command allows programs and shells to specify commands that will be executed upon receiving interrupt signals.,T1546
11622,A common situation is a script allowing for graceful termination and handling of common keyboard interrupts like ctrl+c and ctrl+d.,T1546
11623,Adversaries can use this to register code to be executed when the shell encounters specific interrupts as a persistence mechanism.,T1546
11624,"Trap commands are of the following format trap 'command list' signals where ""command list"" will be executed when ""signals"" are received.",T1546
11625,Adversaries may take advantage of trusted developer utilities to proxy execution of malicious payloads.,T1127
11626,"There are many utilities used for software development related tasks that can be used to execute code in various forms to assist in development, debugging, and reverse engineering.",T1127
11627,These utilities may often be signed with legitimate certificates that allow them to execute on a system and proxy execution of malicious code through a trusted process that effectively bypasses application control solutions.,T1127
11628,"A version of PlugX loads as shellcode within a .NET Framework project using msbuild.exe, presumably to bypass application whitelisting techniques.",T1127
11629,Adversaries may breach or otherwise leverage organizations who have access to intended victims.,T1199
11630,Access through trusted third party relationship exploits an existing connection that may not be protected or receives less scrutiny than standard mechanisms of gaining access to a network.,T1199
11631,Organizations often grant elevated access to second or third-party external providers in order to allow them to manage internal systems as well as cloud-based environments.,T1199
11632,"Some examples of these relationships include IT services contractors, managed security providers, infrastructure contractors .",T1199
11633,"The third-party provider's access may be intended to be limited to the infrastructure being maintained, but may exist on the same network as the rest of the enterprise.",T1199
11634,"As such, Valid Accounts used by the other party for access to internal network systems may be compromised and used.",T1199
11635,menuPass has used legitimate access granted to Managed Service Providers in order to access victims of interest.,T1199
11636,"Once APT28 gained access to the DCCC network, the group then proceeded to use that access to compromise the DNC network.",T1199
11637,GOLD SOUTHFIELD has breached Managed Service Providers  to deliver malware to MSP customers.,T1199
11638,Sandworm Team has used dedicated network connections from one victim organization to gain unauthorized access to a separate organization.,T1199
11639,APT29 has used compromised certificates issued by Mimecast to authenticate to Mimecast customer systems.,T1199
11640,"Adversaries may target two-factor authentication mechanisms, such as smart cards, to gain access to credentials that can be used to access systems, services, and network resources.",T1111
11641,"Use of two or multi-factor authentication  is recommended and provides a higher level of security than user names and passwords alone, but organizations should be aware of techniques that could be used to intercept and bypass these security mechanisms.",T1111
11642,"If a smart card is used for two-factor authentication, then a keylogger will need to be used to obtain the password associated with a smart card during normal use.",T1111
11643,"With both an inserted card and access to the smart card password, an adversary can connect to a network resource using the infected system to proxy the authentication with the inserted hardware token.",T1111
11644,"Adversaries may also employ a keylogger to similarly target other hardware tokens, such as RSA SecurID.",T1111
11645,Capturing token input  may provide temporary access  replay the one-time passcode until the next value rollover as well as possibly enabling adversaries to reliably predict future authentication values .,T1111
11646,Other methods of 2FA may be intercepted and used by an adversary to authenticate.,T1111
11647,It is common for one-time codes to be sent via out-of-band communications .,T1111
11648,"If the device and/or service is not secured, then it may be vulnerable to interception.",T1111
11649,"Although primarily focused on by cyber criminals, these authentication mechanisms have been targeted by advanced actors.",T1111
11650,Sykipot is known to contain functionality that enables targeting of smart card technologies to proxy authentication for connections to restricted network resources using detected hardware tokens.,T1111
11651,Operation Wocao has used a custom collection method to intercept two-factor authentication soft tokens.,T1111
11652,Chimera has registered alternate phone numbers for compromised users to intercept 2FA codes sent via SMS.,T1111
11653,Adversaries may abuse Unix shell commands and scripts for execution.,T1059
11654,"Unix shells are the primary command prompt on Linux and macOS systems, though many variations of the Unix shell exist  depending on the specific OS or distribution.",T1059
11655,"Unix shells can control every aspect of a system, with certain commands requiring elevated privileges.",T1059
11656,Unix shells also support scripts that enable sequential execution of commands as well as other typical programming operations such as conditionals and loops.,T1059
11657,"Common uses of shell scripts include long or repetitive tasks, or the need to run the same set of commands on multiple systems.",T1059
11658,Adversaries may abuse Unix shells to execute various commands or payloads.,T1059
11659,Interactive shells may be accessed through command and control channels or during lateral movement such as with SSH.,T1059
11660,Adversaries may also leverage shell scripts to deliver and execute multiple commands on victims or as part of payloads used for persistence.,T1059
11661,CallMe has the capability to create a reverse shell on victims.,T1059
11662,Derusbi is capable of creating a remote Bash shell and executing commands.,T1059
11663,Kazuar uses /bin/bash to execute commands on the victim’s machine.,T1059
11664,Proton uses macOS' .command file type to script actions.,T1059
11665,CoinTicker executes a bash script to establish a reverse shell.,T1059
11666,Exaramel for Linux has a command to execute a shell command on the system.,T1059
11667,"OSX/Shlayer can use bash scripts to check the macOS version, download payloads, and extract bytes from files.",T1059
11668,OSX/Shlayer uses the command sh -c tail -c +1381... to extract bytes at an offset from a specified file.,T1059
11669,Fysbis has the ability to create and execute commands in a remote shell for CLI.,T1059
11670,LoudMiner used shell scripts to launch various services and to start/stop the QEMU virtualization.,T1059
11671,Skidmap has used pm.sh to download and install its main payload.,T1059
11672,WindTail can use the open command to execute an application.,T1059
11673,Bundlore has leveraged /bin/sh and /bin/bash to execute commands on the victim machine.,T1059
11674,Drovorub can execute arbitrary commands as root on a compromised system.,T1059
11675,Anchor can execute payloads via shell scripting.,T1059
11676,CookieMiner has used a Unix shell script to run a series of commands targeting macOS.,T1059
11677,OSX_OCEANLOTUS.D uses a shell script as the main executable inside an app bundle and drops an embedded base64-encoded payload to the /tmp folder.,T1059
11678,NETWIRE has the ability to use /bin/bash and /bin/sh to execute commands.,T1059
11679,AppleJeus has used shell scripts to execute commands after installation and set persistence mechanisms.,T1059
11680,Penquin can execute remote commands using bash scripts.,T1059
11681,Hildegard has used shell scripts for execution.,T1059
11682,Kinsing has used Unix shell scripts to execute commands in the victim environment.,T1059
11683,Doki has executed shell scripts with /bin/sh.,T1059
11684,Kobalos can spawn a new pseudo-terminal and execute arbitrary commands at the command prompt.,T1059
11685,Turian has the ability to use /bin/sh to execute commands.,T1059
11686,"XCSSET uses a shell script to execute Mach-o files and osacompile commands such as, osacompile -x -o xcode.app main.applescript.",T1059
11687,APT41 executed file /bin/pwd in activity exploiting CVE-2019-19781 against Citrix devices.,T1059
11688,Rocke used shell scripts to run commands which would obtain persistence and execute the cryptocurrency mining malware.,T1059
11689,TeamTNT has used shell scripts for execution.,T1059
11690,Adversaries may establish persistence through executing malicious commands triggered by a user’s shell.,T1546
11691,User Unix Shells execute several configuration scripts at different points throughout the session based on events.,T1546
11692,"For example, when a user opens a command-line interface or remotely logs in  a login shell is initiated.",T1546
11693,The login shell executes scripts from the system  and the user’s home directory  to configure the environment.,T1546
11694,All login shells on a system use /etc/profile when initiated.,T1546
11695,"These configuration scripts run at the permission level of their directory and are often used to set environment variables, create aliases, and customize the user’s environment.",T1546
11696,"When the shell exits or terminates, additional shell scripts are executed to ensure the shell exits appropriately.",T1546
11697,Adversaries may attempt to establish persistence by inserting commands into scripts automatically executed by shells.,T1546
11698,"Using bash as an example, the default shell for most GNU/Linux systems, adversaries may add commands that launch malicious binaries into the /etc/profile and /etc/profile.d files.",T1546
11699,These files typically require root permissions to modify and are executed each time any shell on a system launches.,T1546
11700,"For user level permissions, adversaries can insert malicious commands into ~/.bash_profile, ~/.bash_login, or ~/.profile which are sourced when a user opens a command-line interface or connects remotely.",T1546
11701,"Since the system only executes the first existing file in the listed order, adversaries have used ~/.bash_profile to ensure execution.",T1546
11702,"Adversaries have also leveraged the ~/.bashrc file which is additionally executed if the connection is established remotely or an additional interactive shell is opened, such as a new tab in the command-line interface.",T1546
11703,"Some malware targets the termination of a program to trigger execution, adversaries can use the ~/.bash_logout file to execute malicious commands at the end of a session.",T1546
11704,"For macOS, the functionality of this technique is similar but may leverage zsh, the default shell for macOS 10.15+.",T1546
11705,"When the Terminal.app is opened, the application launches a zsh login shell and a zsh interactive shell.",T1546
11706,"The login shell configures the system environment using /etc/profile, /etc/zshenv, /etc/zprofile, and /etc/zlogin.",T1546
11707,The login shell then configures the user environment with ~/.zprofile and ~/.zlogin.,T1546
11708,The interactive shell uses the ~/.zshrc to configure the user environment.,T1546
11709,"Upon exiting, /etc/zlogout and ~/.zlogout are executed.",T1546
11710,"For legacy programs, macOS executes /etc/bashrc on startup.",T1546
11711,Linux Rabbit maintains persistence on an infected machine through rc.local and .bashrc files.,T1546
11712,Adversaries may search compromised systems to find and obtain insecurely stored credentials.,T1552
11713,"These credentials can be stored and/or misplaced in many locations on a system, including plaintext files , operating system or application-specific repositories , or other specialized files/artifacts .",T1552
11714,Adversaries may create cloud instances in unused geographic service regions in order to evade detection.,T1535
11715,Access is usually obtained through compromising accounts used to manage cloud infrastructure.,T1535
11716,"Cloud service providers often provide infrastructure throughout the world in order to improve performance, provide redundancy, and allow customers to meet compliance requirements.",T1535
11717,"Oftentimes, a customer will only use a subset of the available regions and may not actively monitor other regions.",T1535
11718,"If an adversary creates resources in an unused region, they may be able to operate undetected.",T1535
11719,A variation on this behavior takes advantage of differences in functionality across cloud regions.,T1535
11720,An adversary could utilize regions which do not support advanced detection services in order to avoid detection of their activity.,T1535
11721,"An example of adversary use of unused AWS regions is to mine cryptocurrency through Resource Hijacking, which can cost organizations substantial amounts of money over time depending on the processing power used.",T1535
11722,Adversaries may upload malware to third-party or adversary controlled infrastructure to make it accessible during targeting.,T1608
11723,"Malicious software can include payloads, droppers, post-compromise tools, backdoors, and a variety of other malicious content.",T1608
11724,"Adversaries may upload malware to support their operations, such as making a payload available to a victim network to enable Ingress Tool Transfer by placing it on an Internet accessible web server.",T1608
11725,Malware may be placed on infrastructure that was previously purchased/rented by the adversary  or was otherwise compromised by them .,T1608
11726,"Malware can also be staged on web services, such as GitHub or Pastebin.",T1608
11727,"Adversaries may upload backdoored files, such as application binaries, virtual machine images, or container images, to third-party software stores or repositories .",T1608
11728,"By chance encounter, victims may directly download/install these backdoored files via User Execution.",T1608
11729,Masquerading may increase the chance of users mistakenly executing these files.,T1608
11730,"APT32 has hosted malicious payloads in Dropbox, Amazon S3, and Google Drive for use during targeting.",T1608
11731,TeamTNT has uploaded backdoored Docker images to Docker Hub.,T1608
11732,Adversaries may upload tools to third-party or adversary controlled infrastructure to make it accessible during targeting.,T1608
11733,"Tools can be used for malicious purposes by an adversary, but  were not intended to be used for those purposes .",T1608
11734,"Adversaries may upload tools to support their operations, such as making a tool available to a victim network to enable Ingress Tool Transfer by placing it on an Internet accessible web server.",T1608
11735,Tools may be placed on infrastructure that was previously purchased/rented by the adversary  or was otherwise compromised by them .,T1608
11736,"Tools can also be staged on web services, such as an adversary controlled GitHub repo.",T1608
11737,"Adversaries can avoid the need to upload a tool by having compromised victim machines download the tool directly from a third-party hosting location , including the original hosting site of the tool.",T1608
11738,"Threat Group-3390 has staged tools, including gsecdump and WCE, on previously compromised websites.",T1608
11739,"Adversaries may use alternate authentication material, such as password hashes, Kerberos tickets, and application access tokens, in order to move laterally within an environment and bypass normal system access controls.",T1550
11740,Authentication processes generally require a valid identity  along with one or more authentication factors .,T1550
11741,Alternate authentication material is legitimately generated by systems after a user or application successfully authenticates by providing a valid identity and the required authentication factor.,T1550
11742,Alternate authentication material may also be generated during the identity creation process.,T1550
11743,Caching alternate authentication material allows the system to verify an identity has successfully authenticated without asking the user to reenter authentication factor.,T1550
11744,Because the alternate authentication must be maintained by the system—either in memory or on disk—it may be at risk of being stolen through Credential Access techniques.,T1550
11745,"By stealing alternate authentication material, adversaries are able to bypass system access controls and authenticate to systems without knowing the plaintext password or any additional authentication factors.",T1550
11746,"UNC2452 used forged SAML tokens that allowed the actors to impersonate users and bypass MFA, enabling UNC2452 to access enterprise cloud applications and services.",T1550
11747,"APT29 used forged SAML tokens that allowed the actors to impersonate users and bypass MFA, enabling APT29 to access enterprise cloud applications and services.",T1550
11748,Adversaries may employ various user activity checks to detect and avoid virtualization and analysis environments.,T1497
11749,"Adversaries may search for user activity on the host based on variables such as the speed/frequency of mouse movements and clicks  , browser history, cache, bookmarks, or number of files in common directories such as home or the desktop.",T1497
11750,"Other methods may rely on specific user interaction with the system before the malicious code is activated, such as waiting for a document to close before activating a macro  or waiting for a user to double click on an embedded image to activate.",T1497
11751,"Okrum loader only executes the payload after the left mouse button has been pressed at least three times, in order to avoid being executed within virtualized or emulated environments.",T1497
11752,Spark has used a splash screen to check whether an user actively clicks on the screen before running malicious code.,T1497
11753,FIN7 used images embedded into document lures that only activate the payload when a user double clicks to avoid sandboxes.,T1497
11754,Darkhotel has used malware that repeatedly checks the mouse cursor position to determine if a real user is on the system.,T1497
11755,An adversary may rely upon specific actions by a user in order to gain execution.,T1204
11756,"Users may be subjected to social engineering to get them to execute malicious code by, for example, opening a malicious document file or link.",T1204
11757,These user actions will typically be observed as follow-on behavior from forms of Phishing.,T1204
11758,"While User Execution frequently occurs shortly after Initial Access it may occur at other phases of an intrusion, such as when an adversary places a file in a shared directory or on a user's desktop hoping that a user will click on it.",T1204
11759,Magic Hound has attempted to get users to execute malware via social media and spearphishing emails.,T1204
11760,Adversaries may hide malicious Visual Basic for Applications  payloads embedded within MS Office documents by replacing the VBA source code with benign data.,T1564
11761,MS Office documents with embedded VBA content store source code inside of module streams.,T1564
11762,Each module stream has a PerformanceCache that stores a separate compiled version of the VBA source code known as p-code.,T1564
11763,The p-code is executed when the MS Office version specified in the _VBA_PROJECT stream  matches the version of the host MS Office application.,T1564
11764,"An adversary may hide malicious VBA code by overwriting the VBA source code location with zero’s, benign code, or random bytes while leaving the previously compiled malicious p-code.",T1564
11765,Tools that scan for malicious VBA source code may be bypassed as the unwanted code is hidden in the compiled p-code.,T1564
11766,"If the VBA source code is removed, some tools might even think that there are no macros present.",T1564
11767,"If there is a version match between the _VBA_PROJECT stream and host MS Office application, the p-code will be executed, otherwise the benign VBA source code will be decompressed and recompiled to p-code, thus removing malicious p-code and potentially bypassing dynamic analysis.",T1564
11768,Adversaries may inject malicious code into processes via VDSO hijacking in order to evade process-based defenses as well as possibly elevate privileges.,T1055
11769,Virtual dynamic shared object  hijacking is a method of executing arbitrary code in the address space of a separate live process.,T1055
11770,VDSO hijacking involves redirecting calls to dynamically linked shared libraries.,T1055
11771,Memory protections may prevent writing executable code to a process via Ptrace System Calls.,T1055
11772,"However, an adversary may hijack the syscall interface code stubs mapped into a process from the vdso shared object to execute syscalls to open and map a malicious shared object.",T1055
11773,This code can then be invoked by redirecting the execution flow of the process via patched memory address references stored in a process' global offset table .,T1055
11774,Execution via VDSO hijacking may also evade detection from security products since the execution is masked under a legitimate process.,T1055
11775,Adversaries may use Valid Accounts to remotely control machines using Virtual Network Computing .,T1021
11776,"VNC is a platform-independent desktop sharing system that uses the RFB  protocol to enable users to remotely control another computer’s display by relaying the screen, mouse, and keyboard inputs over the network.",T1021
11777,VNC differs from Remote Desktop Protocol as VNC is screen-sharing software rather than resource-sharing software.,T1021
11778,"By default, VNC uses the system's authentication, but it can be configured to use credentials specific to VNC.",T1021
11779,"Adversaries may abuse VNC to perform malicious actions as the logged-on user such as opening documents, downloading files, and running arbitrary commands.",T1021
11780,An adversary could use VNC to remotely control and monitor a system to collect data and information to pivot to other systems within the network.,T1021
11781,Specific VNC libraries/implementations have also been susceptible to brute force attacks and memory usage exploitation.,T1021
11782,Proton uses VNC to connect into systems.,T1021
11783,ZxShell supports functionality for VNC sessions.,T1021
11784,Carberp can start a remote VNC session by downloading a new plugin.,T1021
11785,TrickBot has used a VNC module to monitor the victim and collect information to pivot to valuable systems on the network  GCMAN uses VNC for lateral movement.,T1021
11786,Fox Kitten has installed TightVNC server and client on compromised servers and endpoints for lateral movement.,T1021
11787,FIN7 has used TightVNC to control compromised hosts.,T1021
11788,"Adversaries may obtain and abuse credentials of existing accounts as a means of gaining Initial Access, Persistence, Privilege Escalation, or Defense Evasion.",T1078
11789,"Compromised credentials may be used to bypass access controls placed on various resources on systems within the network and may even be used for persistent access to remote systems and externally available services, such as VPNs, Outlook Web Access and remote desktop.",T1078
11790,Compromised credentials may also grant an adversary increased privilege to specific systems or access to restricted areas of the network.,T1078
11791,Adversaries may choose not to use malware or tools in conjunction with the legitimate access those credentials provide to make it harder to detect their presence.,T1078
11792,"The overlap of permissions for local, domain, and cloud accounts across a network of systems is of concern because the adversary may be able to pivot across accounts and systems to reach a high level of access , domain or enterprise administrator to bypass access controls set within the enterprise.",T1078
11793,Linux Rabbit acquires valid SSH accounts through brute force.,T1078
11794,Industroyer can use supplied user credentials to execute processes and stop services.,T1078
11795,Dtrack used hard-coded credentials to gain access to a network share.,T1078
11796,Kinsing has used valid SSH credentials to access remote hosts.,T1078
11797,PittyTiger attempts to obtain legitimate credentials during operations.,T1078
11798,Carbanak actors used legitimate credentials of banking employees to perform operations that sent them millions of dollars.,T1078
11799,FIN8 has used valid accounts for persistence and lateral movement.,T1078
11800,menuPass has used valid accounts including shared between Managed Service Providers and clients to move between the two environments.,T1078
11801,Dragonfly 2.0 compromised user credentials and used valid accounts for operations.,T1078
11802,FIN4 has used legitimate credentials to hijack email communications.,T1078
11803,APT33 has used valid accounts for initial access and privilege escalation.,T1078
11804,"FIN5 has used legitimate VPN, RDP, Citrix, or VNC credentials to maintain access to a victim environment.",T1078
11805,"APT28 has used legitimate credentials to gain initial access, maintain access, and exfiltrate data from a victim network.",T1078
11806,The group has specifically used credentials stolen through a spearphishing email to login to the DCCC network.,T1078
11807,"The group has also leveraged default manufacturer's passwords to gain initial access to corporate networks via IoT devices such as a VOIP phone, printer, and video decoder.",T1078
11808,FIN10 has used stolen credentials to connect remotely to victim networks using VPNs protected with only a single factor.,T1078
11809,Suckfly used legitimate account credentials that they dumped to navigate the internal victim network as though they were the legitimate account owner.,T1078
11810,"To move laterally on a victim network, FIN6 has used credentials stolen from various systems on which it gathered usernames and password hashes.",T1078
11811,Threat Group-3390 actors obtain legitimate credentials using a variety of methods and use them to further lateral movement on victim networks.,T1078
11812,OilRig has used compromised credentials to access other systems on a victim network.,T1078
11813,APT39 has used stolen credentials to compromise Outlook Web Access .,T1078
11814,TEMP.Veles has used compromised VPN accounts.,T1078
11815,GALLIUM leveraged valid accounts to maintain access to a victim network.,T1078
11816,APT41 used compromised credentials to log on to other systems.,T1078
11817,Silence has used compromised credentials to log on to other systems and escalate privileges.,T1078
11818,Wizard Spider has used valid credentials for privileged accounts with the goal of accessing domain controllers.,T1078
11819,Sandworm Team have used previously acquired legitimate credentials prior to attacks.,T1078
11820,Chimera has used a valid account to maintain persistence via scheduled task.,T1078
11821,Operation Wocao has used valid VPN credentials to gain initial access.,T1078
11822,Fox Kitten has used valid credentials with various services during lateral movement.,T1078
11823,UNC2452 used different compromised credentials for remote access and to move laterally.,T1078
11824,Silent Librarian has used compromised credentials to obtain unauthorized access to online accounts.,T1078
11825,APT29 used different compromised credentials for remote access and to move laterally.,T1078
11826,Leviathan has obtained valid accounts to gain initial access.,T1078
11827,FIN7 has harvested valid administrative credentials for lateral movement.,T1078
11828,"Leviathan has used valid, compromised email accounts for defense evasion, including to send malicious emails to other victim organizations.",T1078
11829,APT34 has used valid administrator credentials to assist in lateral movement.,T1078
11830,Adversaries may abuse verclsid.exe to proxy execution of malicious code.,T1218
11831,Verclsid.exe is known as the Extension CLSID Verification Host and is responsible for verifying each shell extension before they are used by Windows Explorer or the Windows Shell.,T1218
11832,Adversaries may abuse verclsid.exe to execute malicious payloads.,T1218
11833,"This may be achieved by running verclsid.exe /S /C {CLSID}, where the file is referenced by a Class ID , a unique identification number used to identify COM objects.",T1218
11834,"COM payloads executed by verclsid.exe may be able to perform various malicious actions, such as loading and executing COM scriptlets  from remote servers .",T1218
11835,"Since it is signed and native on Windows systems, proxying execution via verclsid.exe may bypass application control solutions that do not account for its potential abuse.",T1218
11836,Hancitor has used verclsid.exe to download and execute a malicious script.,T1218
11837,An adversary can leverage a computer's peripheral devices  or applications  to capture video recordings for the purpose of gathering information.,T1125
11838,"Images may also be captured from devices or applications, potentially in specified intervals, in lieu of video files.",T1125
11839,Malware or scripts may be used to interact with the devices through an available API provided by the operating system or an application to capture video or images.,T1125
11840,Video or image files may be written to disk and exfiltrated later.,T1125
11841,This technique differs from Screen Capture due to use of specific devices or applications for video recording rather than capturing the victim's screen.,T1125
11842,"In macOS, there are a few different malware samples that record the user's webcam such as FruitFly and Proton.",T1125
11843,Derusbi is capable of capturing video.,T1125
11844,jRAT has the capability to capture video from a webcam.,T1125
11845,EvilGrab has the capability to capture video from a victim machine.,T1125
11846,InvisiMole can remotely activate the victim’s webcam to capture content.,T1125
11847,Kazuar captures images from the webcam.,T1125
11848,DarkComet can access the victim’s webcam to take pictures.,T1125
11849,NanoCore can access the victim's webcam and capture data.,T1125
11850,Bandook has modules that are capable of capturing video from a victim's webcam.,T1125
11851,Cobian RAT has a feature to access the webcam on the victim’s machine.,T1125
11852,Agent Tesla can access the victim’s webcam and record video.,T1125
11853,Revenge RAT has the ability to access the webcam.,T1125
11854,njRAT can access the victim's webcam.,T1125
11855,Machete takes photos from the computer’s web camera.,T1125
11856,ZxShell has a command to perform video device spying.,T1125
11857,PoetRAT has used a Python tool named Bewmac to record the webcam on compromised hosts.,T1125
11858,SDBbot has the ability to record video on a compromised host.,T1125
11859,TajMahal has the ability to capture webcam video.,T1125
11860,Crimson can capture webcam video on targeted systems.,T1125
11861,ObliqueRAT can capture images from webcams on compromised hosts.,T1125
11862,FIN7 created a custom video recording capability that could be used to monitor operations in the victim's environment.,T1125
11863,Silence has been observed making videos of victims to observe bank employees day to day activities.,T1125
11864,Adversaries may rent Virtual Private Servers  that can be used during targeting.,T1583
11865,There exist a variety of cloud service providers that will sell virtual machines/containers as a service.,T1583
11866,"By utilizing a VPS, adversaries can make it difficult to physically tie back operations to them.",T1583
11867,"The use of cloud infrastructure can also make it easier for adversaries to rapidly provision, modify, and shut down their infrastructure.",T1583
11868,"Acquiring a VPS for use in later stages of the adversary lifecycle, such as Command and Control, can allow adversaries to benefit from the ubiquity and trust associated with higher reputation cloud service providers.",T1583
11869,"Adversaries may also acquire infrastructure from VPS service providers that are known for renting VPSs with minimal registration information, allowing for more anonymous acquisitions of infrastructure.",T1583
11870,TEMP.Veles has used Virtual Private Server  infrastructure.,T1583
11871,HAFNIUM has operated from leased virtual private servers  in the United States.,T1583
11872,Adversaries may compromise third-party Virtual Private Servers  that can be used during targeting.,T1584
11873,Adversaries may compromise VPSs purchased by third-party entities.,T1584
11874,"By compromising a VPS to use as infrastructure, adversaries can make it difficult to physically tie back operations to themselves.",T1584
11875,"Compromising a VPS for use in later stages of the adversary lifecycle, such as Command and Control, can allow adversaries to benefit from the ubiquity and trust associated with higher reputation cloud service providers as well as that added by the compromised third-party.",T1584
11876,Turla has used the VPS infrastructure of compromised Iranian threat actors.,T1584
11877,Adversaries may employ various means to detect and avoid virtualization and analysis environments.,T1497
11878,Adversaries may use several methods to accomplish Virtualization/Sandbox Evasion such as checking for security monitoring tools  or other system artifacts associated with analysis or virtualization.,T1497
11879,Adversaries may also check for legitimate user activity to help determine if it is in an analysis environment.,T1497
